LAMMPS data file via write_data, version 2 Aug 2023, timestep = 300367, units = real

1200 atoms
2 atom types
800 bonds
1 bond types
400 angles
1 angle types

3.529514128306556 26.47048587169359 xlo xhi
3.529514128306556 26.47048587169359 ylo yhi
3.529514128306556 26.47048587169359 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/coul/long

1 0.1553 3.166
2 0 1

Bond Coeffs # harmonic

1 500 1

Angle Coeffs # harmonic

1 100 109.47

Atoms # full

885 295 2 0.4238 7.246112312258733 8.361679550919005 9.763281751311647 0 1 0
883 295 1 -0.8476 7.552193557195805 7.430739192779983 9.564180385042526 0 1 0
900 300 2 0.4238 6.555042093071759 10.57631901408101 13.763908364295775 0 0 1
821 274 2 0.4238 4.930927936482548 6.064209776772283 6.720492350660166 0 0 0
846 282 2 0.4238 8.107131836400914 12.3081644073167 8.938785703482623 1 -1 0
18 6 2 0.4238 6.81275614640339 6.556470647714958 11.818254015608105 0 0 0
17 6 2 0.4238 6.5602234017093615 7.984064095704054 12.569765437288579 0 0 0
16 6 1 -0.8476 6.740847446701649 7.01007936257159 12.706536271097676 0 0 0
845 282 2 0.4238 8.025118492858265 11.49193731420266 10.35073910688577 1 -1 0
228 76 2 0.4238 5.890017378764021 9.379154132015252 4.603406515081786 0 1 1
1033 345 1 -0.8476 10.031479007349478 6.808404695700231 9.964020672824228 0 0 1
1034 345 2 0.4238 10.810230514692622 7.023557872179906 10.55328531332505 0 0 1
844 282 1 -0.8476 8.425437361337252 12.281943724228881 9.886399158611868 1 -1 0
90 30 2 0.4238 6.068146900424647 10.353445523179095 10.077922972592246 0 0 0
88 30 1 -0.8476 6.827263425129394 10.037603187105029 10.647100593573752 0 0 0
1100 367 2 0.4238 5.660014156987656 11.71353193191358 8.26369360844491 1 0 1
89 30 2 0.4238 6.5992899783413215 10.1721691656016 11.611412890804331 0 0 0
1101 367 2 0.4238 4.4635659784999975 12.169840308104362 9.277034871753088 1 0 1
519 173 2 0.4238 24.156989355744592 4.126931541682262 14.920938124620072 -1 0 0
884 295 2 0.4238 8.490190962029939 7.311504273361055 9.88963549202767 0 1 0
