LAMMPS data file via write_data, version 2 Aug 2023, timestep = 300324, units = real

1200 atoms
2 atom types
800 bonds
1 bond types
400 angles
1 angle types

3.5136534700400417 26.486346529959448 xlo xhi
3.5136534700400417 26.486346529959448 ylo yhi
3.5136534700400417 26.486346529959448 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/tip4p/long

1 0.1852 3.1589
2 0 1

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 104.52

Atoms # full

564 188 2 0.5564 10.293015376563307 11.874226175459821 10.30917263446928 0 0 1
107 36 2 0.5564 7.3782895456387125 6.767994747183857 10.2705742209049 0 1 0
108 36 2 0.5564 7.931643999460141 6.6514970963827365 11.674832208813243 0 1 0
106 36 1 -1.1128 8.07140160046404 7.100215720166737 10.840998544272779 0 1 0
200 67 2 0.5564 10.238997591447518 11.220094263987626 12.719394783889818 -1 0 0
199 67 1 -1.1128 10.138601209155883 10.902304780231077 11.82212694657086 -1 0 0
30 10 2 0.5564 7.795945618721765 8.932973651523222 11.128079794694205 -1 -1 0
28 10 1 -1.1128 7.6380288800512055 9.81676639151268 10.796217875376705 -1 -1 0
29 10 2 0.5564 8.11706163139552 10.387762109215466 11.39675997606665 -1 -1 0
851 284 2 0.5564 7.014542629614362 9.48413909050741 8.52286294519075 0 0 1
850 284 1 -1.1128 7.337740454040512 9.551181302106503 7.6244156003030055 0 0 1
813 271 2 0.5564 7.504309493921373 13.548916421414352 10.216098295139519 0 1 -1
600 200 2 0.5564 9.44892649110664 5.23264991752004 10.22640888902572 0 1 1
1007 336 2 0.5564 9.809452529409372 5.4635790575857754 7.261483963589564 -1 1 2
303 101 2 0.5564 5.252660853504303 13.38698006112829 5.761228382592001 0 -1 0
557 186 2 0.5564 7.30694710727501 11.649980086430244 14.2260229544422 1 0 -1
782 261 2 0.5564 11.197306614275323 7.939370453520502 10.406643148578947 1 1 0
781 261 1 -1.1128 10.992152528371038 7.775406913674103 9.486215525468554 1 1 0
217 73 1 -1.1128 7.825940053118433 14.015925205705301 5.093852460405606 1 0 0
201 67 2 0.5564 10.33986390503302 9.96800935647084 11.874514527274291 -1 0 0
783 261 2 0.5564 10.036478080979267 7.730323956546501 9.457701597661234 1 1 0
