LAMMPS data file via write_data, version 2 Aug 2023, timestep = 300324, units = real

1200 atoms
2 atom types
800 bonds
1 bond types
400 angles
1 angle types

3.4585022896050086 26.541497710395063 xlo xhi
3.4585022896050086 26.541497710395063 ylo yhi
3.4585022896050086 26.541497710395063 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/tip4p/long

1 0.1852 3.1589
2 0 1

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 104.52

Atoms # full

982 328 1 -1.1128 7.862080315683089 9.186004128050245 5.300557999527597 0 0 1
442 148 1 -1.1128 7.151932686435122 6.6213552964881 5.365859443769936 1 -1 1
444 148 2 0.5564 6.55121187156875 6.816490066083898 6.085046856667427 1 -1 1
443 148 2 0.5564 6.893744752256403 5.749320008913493 5.067417809412507 1 -1 1
291 97 2 0.5564 6.063544020808131 9.375019666305962 11.25566386533807 0 1 0
290 97 2 0.5564 6.114404144359627 10.874186898432937 11.459772875760706 0 1 0
289 97 1 -1.1128 5.931813610012355 10.053702549409607 11.917638086609779 0 1 0
958 320 1 -1.1128 7.141053176295341 7.215932725991091 11.503339649981747 1 1 0
959 320 2 0.5564 6.588298962427808 7.289494064774095 10.72537777647817 1 1 0
217 73 1 -1.1128 3.65101012266619 14.539003121534297 4.647808577931605 1 0 1
983 328 2 0.5564 7.756974717545767 8.29948536280461 4.955287868827002 0 0 1
233 78 2 0.5564 4.613922023143673 8.31776487630999 6.567572155994559 0 0 0
360 120 2 0.5564 5.3867788918635044 7.193786525110236 8.701629122978838 0 0 1
358 120 1 -1.1128 5.176671350231036 7.149874887048326 9.634420740925437 0 0 1
500 167 2 0.5564 7.6347628558568355 9.047315875767639 12.683210451161864 0 0 0
499 167 1 -1.1128 8.107891127503484 9.265500553856482 13.486154559999406 0 0 0
219 73 2 0.5564 4.344409588959047 14.347494074680764 5.279231979505874 1 0 1
708 236 2 0.5564 3.9923742980101364 11.348349462525093 6.414731696630571 0 0 1
171 57 2 0.5564 8.894582457567124 11.502196558051784 8.706095299846858 1 0 0
169 57 1 -1.1128 8.048214182927683 11.8967299751144 8.495911654811442 1 0 0
170 57 2 0.5564 8.161908260457118 12.253574046087147 7.615055099336135 1 0 0
1071 357 2 0.5564 9.56609718954572 9.048408594347812 8.373209079128133 0 1 1
359 120 2 0.5564 4.870491916417857 6.253111346105851 9.76949045311707 0 0 1
1070 357 2 0.5564 8.473033342021996 9.054497804559976 7.3258681520898445 0 1 1
960 320 2 0.5564 6.760075216090689 6.492409572650732 12.00087666542669 1 1 0
542 181 2 0.5564 8.507976991888754 13.243438117257938 9.36261288328894 -1 0 1
541 181 1 -1.1128 8.995106829749233 13.941096347597675 9.800962544132648 -1 0 1
117 39 2 0.5564 8.71070488360428 13.220837451401177 5.461021466440126 0 -1 -1
1069 357 1 -1.1128 8.972240387966938 8.469318999677101 7.895544792598567 0 1 1
644 215 2 0.5564 4.7828821313727525 5.214037960369439 13.125433606425748 1 -1 0
