LAMMPS data file via write_data, version 2 Aug 2023, timestep = 300371, units = real

1200 atoms
2 atom types
800 bonds
1 bond types
400 angles
1 angle types

3.503382055775959 26.49661794422426 xlo xhi
3.503382055775959 26.49661794422426 ylo yhi
3.503382055775959 26.49661794422426 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/tip4p/long

1 0.155 3.1536
2 0 1

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 104.52

Atoms # full

237 79 2 0.52 8.201711131821826 7.113242406062506 7.068492639767854 1 1 0
235 79 1 -1.04 8.399181087170088 7.5344238761749684 7.905071249173835 1 1 0
236 79 2 0.52 7.568333480272062 7.921561173832314 8.180876979279615 1 1 0
650 217 2 0.52 9.306925601202941 4.336483003087839 9.920075756441046 1 2 0
374 125 2 0.52 23.734558972044727 7.274450219156487 4.633250917525567 -1 0 0
312 104 2 0.52 14.412096736944 13.067010738278887 14.80439098581852 0 0 -1
25 9 1 -1.04 9.564320839459517 9.476166305432665 6.388169547688375 0 -1 1
26 9 2 0.52 9.239082540555225 8.872688249868846 7.056216146167747 0 -1 1
522 174 2 0.52 4.110177346152523 11.139316231021205 4.871202072135775 0 0 2
176 59 2 0.52 5.187345368182892 9.9208133851101 9.249686028477557 1 0 1
847 283 1 -1.04 6.214003303270882 14.39012523314947 13.33942279761343 0 1 0
210 70 2 0.52 8.880624536688881 10.094699125344988 13.736806488020946 0 0 0
752 251 2 0.52 5.286017396237498 12.289319613690651 9.798599514322953 1 0 1
989 330 2 0.52 5.064821241685641 8.133832852382893 8.119981890573614 0 1 0
753 251 2 0.52 5.056617326782026 13.660638725635215 10.397602967242129 1 0 1
849 283 2 0.52 5.404722475968059 14.814913292015413 13.623802353328871 0 1 0
27 9 2 0.52 9.109609017509639 10.299370372876728 6.5665629175603515 0 -1 1
175 59 1 -1.04 4.775887144396156 10.784566519375746 9.279445390733784 1 0 1
448 150 1 -1.04 8.803683467069016 9.567912988418712 11.613953688631645 0 0 1
449 150 2 0.52 8.601721035375798 10.503449416514622 11.598609933786012 0 0 1
988 330 1 -1.04 5.837913069445443 8.320647321885692 8.652599373629526 0 1 0
450 150 2 0.52 9.749710567449577 9.524307052912402 11.474729293329688 0 0 1
990 330 2 0.52 5.752028937374608 7.743139707715101 9.41112481823762 0 1 0
300 100 2 0.52 7.055904176828905 12.715904761796825 10.966892775536822 -1 0 1
877 293 1 -1.04 8.486397726052422 12.048239398900778 7.181621489119329 0 2 0
879 293 2 0.52 8.070563794358243 12.822433823890869 7.561038177978289 0 2 0
299 100 2 0.52 8.411756080248882 12.883239380697109 11.619281620196384 -1 0 1
298 100 1 -1.04 7.667844451117568 12.283545258816366 11.562583593041232 -1 0 1
647 216 2 0.52 5.398295082675791 5.8025831266351275 11.070629346533842 2 -1 0
127 43 1 -1.04 7.621792304717206 4.495622607065838 13.559121939416043 1 0 -1
177 59 2 0.52 4.376736038066372 10.890136137707907 8.415855840455809 1 0 1
646 216 1 -1.04 5.460888402965996 6.691456535329549 10.721003645991662 2 -1 0
648 216 2 0.52 5.752894903466234 7.2211486570960846 11.462900165809423 2 -1 0
541 181 1 -1.04 7.760657638840304 5.256240469286931 9.37996343047431 1 0 1
841 281 1 -1.04 6.829068509397492 14.297625405007965 7.84759788710233 0 0 0
